FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,ICTIndex,year,week,Timeline
Yohan,Benalouane,DEF,LEI,4000000,0,1,7.233629130105259e-29,1.80840728252632e-35,2.5e-07,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,90,0,0,0,7,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,4.4,2018,0,Y18W0
Joe,Bennett,DEF,CAR,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0.0,2018,0,Y18W0
Ryan,Bennett,DEF,WOL,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,2018,0,Y18W0
Christian,Benteke,FWD,CRY,6500000,0,84,2.21052631578947,3.400809716599189e-07,1.29230769230769e-05,0,0,6,36,0,0,0,3,0,0,0,0,0,84,0,0,1,0,5,0,6,0,7,0.7,0,0,0,0,0,2234,0,0,0,174,Fulham,Liverpool,Watford,Southampton,Huddersfield,157.5,2018,0,Y18W0
,Bernardo,DEF,BHA,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Watford,Man Utd,Liverpool,Fulham,Southampton,0.0,2018,0,Y18W0
,Bernardo Silva,MID,MCI,7500000,0,112,8.101664625717898e-27,1.0802219500957195e-33,1.4933333333333301e-05,0,0,0,10,0,0,0,6,0,0,0,0,0,112,0,0,0,0,8,0,9,0,5,1.1,0,0,0,0,0,1514,0,0,0,440,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,144.4,2018,0,Y18W0
Ryan,Bertrand,DEF,SOU,5000000,0,103,2.71052631578947,5.42105263157895e-07,2.0600000000000006e-05,0,0,2,49,0,0,0,0,0,0,0,0,0,103,0,0,0,0,4,0,8,0,5,5.3,0,0,0,0,0,3135,0,0,0,553,Burnley,Everton,Leicester,Crystal Palace,Brighton,139.3,2018,0,Y18W0
Marcus,Bettinelli,GLK,FUL,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Burnley,Brighton,Man City,0.0,2018,0,Y18W0
Philip,Billing,MID,HUD,4500000,0,22,1.59139840862316e-27,3.53644090805146e-34,4.88888888888889e-06,0,0,3,11,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0.1,0,0,0,0,0,755,0,0,0,98,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,19.3,2018,0,Y18W0
Yves,Bissouma,MID,BHA,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Watford,Man Utd,Liverpool,Fulham,Southampton,0.0,2018,0,Y18W0
Daley,Blind,DEF,MUN,5000000,0,28,0.736842105263158,1.47368421052632e-07,5.6e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,4,0,0,0.0,0,0,0,0,0,360,0,0,0,119,Leicester,Brighton,Tottenham,Burnley,Watford,17.3,2018,0,Y18W0
Omar,Bogle,FWD,CAR,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0.0,2018,0,Y18W0
Yannick,Bolasie,MID,EVE,6000000,0,35,2.53177019553684e-27,4.2196169925614e-34,5.83333333333333e-06,0,0,0,14,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,3,0,1,0.4,0,0,0,0,0,848,0,0,0,80,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,40.8,2018,0,Y18W0
Willy,Boly,DEF,WOL,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,2018,0,Y18W0
Bonatini Lohner Maia,Bonatini,FWD,WOL,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,2018,0,Y18W0
Gaetan,Bong,DEF,BHA,4500000,0,63,1.6578947368421102,3.6842105263157896e-07,1.4000000000000001e-05,0,0,2,36,0,0,0,0,0,0,0,0,0,63,0,0,0,0,5,0,6,0,0,0.2,0,1,0,0,0,2237,0,0,0,369,Watford,Man Utd,Liverpool,Fulham,Southampton,52.1,2018,0,Y18W0
Artur,Boruc,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,Cardiff City,West Ham,Everton,Chelsea,Leicester,0.0,2018,0,Y18W0
Sofiane,Boufal,MID,SOU,5500000,0,55,1.4473684210526299,2.6315789473684203e-07,1e-05,0,0,1,24,0,0,0,2,0,0,0,0,0,55,0,0,0,0,2,0,1,0,2,0.0,0,0,0,0,0,1206,0,0,0,215,Burnley,Everton,Leicester,Crystal Palace,Brighton,103.7,2018,0,Y18W0
Robbie,Brady,MID,BUR,5500000,0,56,2.02541615642947e-26,3.682574829871769e-33,1.01818181818182e-05,0,0,3,12,0,0,0,1,0,0,0,0,0,56,0,0,0,0,7,0,6,0,4,0.1,0,0,0,0,0,1277,0,0,0,216,Southampton,Watford,Fulham,Man Utd,Wolverhampton,97.3,2018,0,Y18W0
Claudio,Bravo,GLK,MCI,5000000,0,10,7.233629130105258e-28,1.4467258260210497e-34,2e-06,0,0,0,1,0,4,0,0,0,0,0,0,0,10,0,0,0,0,1,0,1,0,0,0.2,0,0,0,0,0,224,0,0,0,42,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,4.5,2018,0,Y18W0
Miguel,Britos,DEF,WAT,4500000,0,22,1.59139840862316e-27,3.53644090805146e-34,4.88888888888889e-06,0,0,3,16,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,2,0,0,0.1,0,0,0,0,0,795,0,0,1,149,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,27.3,2018,0,Y18W0
David,Brooks,MID,BOU,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Cardiff City,West Ham,Everton,Chelsea,Leicester,0.0,2018,0,Y18W0
,Bruno,DEF,BHA,4500000,0,84,2.21052631578947,4.91228070175439e-07,1.86666666666667e-05,0,0,3,23,0,0,0,0,0,0,0,0,0,84,0,0,0,0,8,0,10,0,0,0.3,0,0,0,0,0,2014,0,0,0,423,Watford,Man Utd,Liverpool,Fulham,Southampton,57.2,2018,0,Y18W0
David,Button,GLK,BHA,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,Watford,Man Utd,Liverpool,Fulham,Southampton,0.0,2018,0,Y18W0
Sam,Byram,DEF,WHU,4500000,0,5,1.80840728252632e-27,4.01868285005848e-34,1.11111111111111e-06,0,0,1,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,246,0,0,0,41,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,14.5,2018,0,Y18W0
Willy,Caballero,GLK,CHE,5000000,0,11,7.956992043115789e-28,1.59139840862316e-34,2.2e-06,0,0,0,4,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,270,0,0,0,54,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,5.5,2018,0,Y18W0
Gary,Cahill,DEF,CHE,5500000,0,74,5.3528855562779e-27,9.73251919323254e-34,1.34545454545455e-05,0,0,1,27,0,0,0,0,0,0,0,0,0,74,0,0,0,0,2,0,9,0,0,1.2,0,0,0,0,0,2082,0,0,1,447,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,65.4,2018,0,Y18W0
Tom,Cairney,MID,FUL,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Burnley,Brighton,Man City,0.0,2018,0,Y18W0
Dominic,Calvert-Lewin,FWD,EVE,5500000,0,88,2.3157894736842097,4.21052631578947e-07,1.6e-05,0,0,4,28,0,0,0,4,0,0,0,0,0,88,0,0,0,0,3,0,6,0,8,2.2,0,0,0,0,0,1871,0,0,0,255,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,130.2,2018,0,Y18W0
Etienne,Capoue,MID,WAT,5000000,0,48,1.26315789473684,2.52631578947368e-07,9.6e-06,0,0,3,29,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,4,0,1,0.3,0,0,0,0,0,1537,0,0,0,262,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,59.7,2018,0,Y18W0
Guido,Carrillo,FWD,SOU,5500000,0,15,0.3947368421052629,7.17703349282297e-08,2.7272727272727298e-06,0,0,0,8,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,449,0,0,0,40,Burnley,Everton,Leicester,Crystal Palace,Brighton,29.4,2018,0,Y18W0
Andy,Carroll,FWD,WHU,5500000,0,36,8.13783277136842e-24,1.47960595843062e-30,6.54545454545455e-06,0,0,5,13,0,0,0,3,0,0,0,0,0,36,0,0,0,0,6,0,3,0,1,0.1,0,0,0,0,0,742,0,0,1,106,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,58.8,2018,0,Y18W0
Craig,Cathcart,DEF,WAT,4500000,0,14,1.0127080782147401e-27,2.250462396032749e-34,3.11111111111111e-06,0,0,1,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,495,0,0,0,90,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,14.6,2018,0,Y18W0
Ivan,Cavaleiro,MID,WOL,5500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,2018,0,Y18W0
Petr,Cech,GLK,ARS,5000000,0,124,3.2631578947368403,6.526315789473678e-07,2.48e-05,0,0,1,48,0,90,0,0,0,0,0,0,0,124,0,0,0,0,7,0,11,0,0,1.2,0,0,0,1,0,3039,0,0,0,627,Man City,Chelsea,West Ham,Cardiff City,Newcastle,71.9,2018,0,Y18W0
,Cedric,DEF,SOU,4500000,0,85,2.23684210526316,4.97076023391813e-07,1.88888888888889e-05,0,0,3,44,0,0,0,0,0,0,0,0,0,85,0,0,0,0,2,0,7,0,3,16.5,0,0,0,0,0,2794,0,0,0,481,Burnley,Everton,Leicester,Crystal Palace,Brighton,112.3,2018,0,Y18W0
Nathaniel,Chalobah,MID,WAT,4500000,0,13,4.70185893456842e-27,1.0448575410152001e-33,2.8888888888888903e-06,0,0,1,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0.7,0,0,0,0,0,447,0,0,0,40,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,20.0,2018,0,Y18W0
,Chamberlain,MID,LIV,6500000,0,94,2.12487855696842e-23,3.26904393379757e-30,1.4461538461538501e-05,0,0,3,28,0,0,0,3,0,0,0,0,0,94,0,0,0,0,5,0,5,0,7,0.1,0,0,0,0,0,1718,0,0,0,423,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,166.5,2018,0,Y18W0
Calum,Chambers,DEF,ARS,4500000,0,23,1.6637346999242098e-27,3.6971882220537993e-34,5.11111111111111e-06,0,0,1,14,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,2,0,0,0.6,0,0,0,0,0,864,0,0,0,171,Man City,Chelsea,West Ham,Cardiff City,Newcastle,40.2,2018,0,Y18W0
,Chicharito,FWD,WHU,6500000,0,93,2.44736842105263,3.7651821862348203e-07,1.43076923076923e-05,0,0,3,36,0,0,0,8,0,0,0,0,0,93,0,0,0,0,14,0,6,0,2,2.5,0,0,0,0,0,1537,0,0,0,309,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,115.0,2018,0,Y18W0
Benjamin,Chilwell,DEF,LEI,5000000,0,65,4.70185893456842e-27,9.403717869136841e-34,1.3000000000000001e-05,0,0,1,30,0,0,0,0,0,0,0,0,0,65,0,0,0,0,4,0,6,0,2,0.2,0,0,0,0,0,1848,0,0,1,381,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,78.0,2018,0,Y18W0
